class,fn_name,address,reversed,locked,type
CTaskComplexFollowLeaderAnyMeans,Destructor,0x00694B30,1,0,S
CTaskComplexFollowLeaderAnyMeans,GetTaskType,0x00000000,1,0,V
CTaskComplexFleeShooting,Clone,0x00000000,1,0,V
CTaskComplexFleeShooting,Constructor,0x0065C900,1,0,S
CTaskComplexFleeShooting,ControlSubTask,0x00000000,1,0,V
CTaskComplexFleeShooting,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFleeShooting,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFleeShooting,Destructor,0x0065C9A0,1,0,S
CTaskComplexFleeShooting,GetTaskType,0x00000000,1,0,V
CTaskComplexFleeShooting,MakeAbortable,0x00000000,1,0,V
CTaskComplexFleePoint,Clone,0x00000000,1,0,V
CTaskComplexFleePoint,ComputeTargetPoint,0x0065B820,1,0,S
CTaskComplexFleePoint,Constructor,0x0065B390,1,0,S
CTaskComplexFleePoint,ControlSubTask,0x00000000,1,0,V
CTaskComplexFleePoint,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFleePoint,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFleePoint,CreateSubTask,0x0065B460,1,0,S
CTaskComplexFleePoint,Destructor,0x0065B410,1,0,S
CTaskComplexFleePoint,GetTaskType,0x00000000,1,0,V
CTaskComplexFleePoint,MakeAbortable,0x00000000,1,0,V
CTaskComplexFleePoint,SetFleePosition,0x0065B7B0,1,0,S
CTaskComplexFleeEntity,Clone,0x00000000,1,0,V
CTaskComplexFleeEntity,Constructor,0x0065B930,1,0,S
CTaskComplexFleeEntity,ControlSubTask,0x00000000,1,0,V
CTaskComplexFleeEntity,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFleeEntity,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFleeEntity,CreateSubTask,0x0065BA30,1,0,S
CTaskComplexFleeEntity,Destructor,0x0065B9D0,1,0,S
CTaskComplexFleeEntity,GetTaskType,0x00000000,1,0,V
CTaskComplexFleeAnyMeans,Clone,0x00000000,1,0,V
CTaskComplexFleeAnyMeans,Constructor,0x0065CC60,1,0,S
CTaskComplexFleeAnyMeans,ControlSubTask,0x00000000,1,0,V
CTaskComplexFleeAnyMeans,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFleeAnyMeans,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFleeAnyMeans,CreateSubTask,0x0065D2E0,1,0,S
CTaskComplexFleeAnyMeans,Destructor,0x0065CD10,1,0,S
CTaskComplexFleeAnyMeans,GetTaskType,0x00000000,1,0,V
CTaskComplexFallToDeath,CalcFall,0x006796C0,1,0,S
CTaskComplexFallToDeath,Constructor,0x00679040,1,0,S
CTaskComplexFallToDeath,ControlSubTask,0x00000000,1,0,V
CTaskComplexFallToDeath,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFallToDeath,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFallToDeath,MakeAbortable,0x00000000,1,0,V
CTaskComplexFallAndGetUp,Constructor,0x006786C0,1,0,S
CTaskComplexFallAndGetUp,Constructor2,0x00678700,1,0,S
CTaskComplexFallAndGetUp,ControlSubTask,0x00000000,1,0,V
CTaskComplexFallAndGetUp,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFallAndGetUp,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFallAndGetUp,CreateSubTask,0x00678900,1,0,S
CTaskComplexFallAndGetUp,IsFalling,0x006787D0,1,0,S
CTaskComplexFallAndGetUp,MakeAbortable,0x00000000,1,0,V
CTaskComplexFallAndGetUp,SetDownTime,0x006787A0,1,0,S
CTaskComplexFacial,Clone,0x00000000,1,0,V
CTaskComplexFacial,Constructor,0x00690D20,1,0,S
CTaskComplexFacial,ControlSubTask,0x00000000,1,0,V
CTaskComplexFacial,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexFacial,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexFacial,GetTaskType,0x00000000,1,0,V
CTaskComplexFacial,MakeAbortable,0x00000000,1,0,V
CTaskComplexFacial,SetRequest,0x00691230,1,0,S
CTaskComplexFacial,StopAll,0x00691250,1,0,S
CTaskComplexExtinguishFires,Clone,0x00000000,1,0,V
CTaskComplexExtinguishFires,Constructor,0x006975C0,1,0,S
CTaskComplexExtinguishFires,ControlSubTask,0x00000000,1,0,V
CTaskComplexExtinguishFires,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexExtinguishFires,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexExtinguishFires,Destructor,0x006975F0,1,0,S
CTaskComplexExtinguishFires,GetNearestFire,0x00697600,1,0,S
CTaskComplexExtinguishFires,GetTaskType,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,Clone,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,Constructor,0x006536B0,1,0,S
CTaskComplexEvasiveDiveAndGetUp,ControlSubTask,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,CreateSubTask,0x00653820,1,0,S
CTaskComplexEvasiveDiveAndGetUp,Destructor,0x00653740,1,0,S
CTaskComplexEvasiveDiveAndGetUp,GetTaskType,0x00000000,1,0,V
CTaskComplexEvasiveDiveAndGetUp,MakeAbortable,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,Clone,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,Constructor,0x0063B030,1,0,S
CTaskComplexEnterCarAsPassengerTimed,ControlSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,Destructor,0x0063B0C0,1,0,S
CTaskComplexEnterCarAsPassengerTimed,GetTaskType,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,MakeAbortable,0x00000000,1,0,V
CTaskComplexEnterCarAsPassengerTimed,StopTimer,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,Clone,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,Constructor,0x0063AD70,1,0,S
CTaskComplexEnterCarAsDriverTimed,ControlSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,Destructor,0x0063AE00,1,0,S
CTaskComplexEnterCarAsDriverTimed,GetTaskType,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,MakeAbortable,0x00000000,1,0,V
CTaskComplexEnterCarAsDriverTimed,StopTimer,0x00000000,1,0,V
CTaskComplexEnterCar,Constructor,0x0063A220,1,0,S
CTaskComplexEnterCar,ControlSubTask,0x00000000,1,0,V
CTaskComplexEnterCar,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEnterCar,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEnterCar,CreateNextSubTask_AfterSimpleCarAlign,0x00000000,1,0,V
CTaskComplexEnterCar,CreateSubTask,0x0063E040,1,0,S
CTaskComplexEnterCar,CreateTaskUtilityLineUpPedWithCar,0x0063ACC0,1,0,S
CTaskComplexEnterCar,Destructor,0x0063DFA0,1,0,S
CTaskComplexEnterCar,GetCameraAvoidVehicle,0x0063A690,1,0,S
CTaskComplexEnterCar,GetTargetPos,0x0063A300,1,0,S
CTaskComplexEnterCar,MakeAbortable,0x00000000,1,0,V
CTaskComplexEnterCar,PreparePedForVehicleEnter,0x0063AC80,1,0,S
CTaskComplexEnterCar,PrepareVehicleForPedEnter,0x0063AC10,1,0,S
CTaskComplexEnterCar,SetVehicleFlags,0x0063AB90,1,0,S
CTaskComplexEnterBoatAsDriver,Clone,0x00000000,1,0,V
CTaskComplexEnterBoatAsDriver,Constructor,0x0063B5E0,1,0,S
CTaskComplexEnterBoatAsDriver,ControlSubTask,0x00000000,1,0,V
CTaskComplexEnterBoatAsDriver,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEnterBoatAsDriver,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEnterBoatAsDriver,CreateSubTask,0x0063B6C0,1,0,S
CTaskComplexEnterBoatAsDriver,Destructor,0x0063B650,1,0,S
CTaskComplexEnterBoatAsDriver,GetTaskType,0x00000000,1,0,V
CTaskComplexEnterAnyCarAsDriver,Clone,0x00000000,1,0,V
CTaskComplexEnterAnyCarAsDriver,ControlSubTask,0x00000000,1,0,V
CTaskComplexEnterAnyCarAsDriver,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexEnterAnyCarAsDriver,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexEnterAnyCarAsDriver,GetTaskType,0x00000000,1,0,V
CTaskComplexDrivePointRoute,Clone,0x00000000,1,0,V
CTaskComplexDrivePointRoute,Constructor,0x006433E0,1,0,S
CTaskComplexDrivePointRoute,ControlSubTask,0x00000000,1,0,V
CTaskComplexDrivePointRoute,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDrivePointRoute,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDrivePointRoute,Destructor,0x00643490,1,0,S
CTaskComplexDrivePointRoute,GetTaskType,0x00000000,1,0,V
CTaskComplexDriveFireTruck,Clone,0x00000000,1,0,V
CTaskComplexDriveFireTruck,Constructor,0x00659310,1,0,S
CTaskComplexDriveFireTruck,ControlSubTask,0x00000000,1,0,V
CTaskComplexDriveFireTruck,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDriveFireTruck,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDriveFireTruck,CreateSubTask,0x0065A240,1,0,S
CTaskComplexDragPedFromCar,ControlSubTask,0x00000000,1,0,V
CTaskComplexDragPedFromCar,CreateFirstSubTask,0x00000000,0,1,V
CTaskComplexDiveFromAttachedEntityAndGetUp,Clone,0x00000000,1,0,V
CTaskComplexDiveFromAttachedEntityAndGetUp,Constructor,0x00492E20,1,0,S
CTaskComplexDiveFromAttachedEntityAndGetUp,ControlSubTask,0x00000000,1,0,V
CTaskComplexDiveFromAttachedEntityAndGetUp,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDiveFromAttachedEntityAndGetUp,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDiveFromAttachedEntityAndGetUp,Destructor,0x00492F10,1,0,S
CTaskComplexDiveFromAttachedEntityAndGetUp,GetTaskType,0x00000000,1,0,V
CTaskComplexDieInCar,ControlSubTask,0x00000000,1,0,V
CTaskComplexDieInCar,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDieInCar,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDieInCar,CreateSubTask,0x0062FD50,1,0,S
CTaskComplexDieInCar,MakeAbortable,0x00000000,1,0,V
CTaskComplexDieInCar,PreparePedVehicleForPedDeath,0x0062FD00,1,0,S
CTaskComplexDie,Constructor,0x00630040,1,0,S
CTaskComplexDie,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDie,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDie,MakeAbortable,0x00000000,1,0,V
CTaskComplexDie,SayDeathSample,0x00630100,1,0,S
CTaskComplexDestroyCarMelee,CalculateSearchPositionAndRanges,0x006289F0,1,0,S
CTaskComplexDestroyCarMelee,Clone,0x00000000,1,0,V
CTaskComplexDestroyCarMelee,Constructor,0x00621D10,1,0,S
CTaskComplexDestroyCarMelee,ControlSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarMelee,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarMelee,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarMelee,CreateSubTask,0x00628A70,1,0,S
CTaskComplexDestroyCarMelee,Destructor,0x00621DA0,1,0,S
CTaskComplexDestroyCarMelee,GetTaskType,0x00000000,1,0,V
CTaskComplexDestroyCarMelee,MakeAbortable,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,CalculateSearchPositionAndRanges,0x00628C80,1,1,S
CTaskComplexDestroyCarArmed,Clone,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,Constructor,0x00621F50,1,0,S
CTaskComplexDestroyCarArmed,ControlSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,CreateSubTask,0x00628DA0,1,1,S
CTaskComplexDestroyCarArmed,Destructor,0x00622010,1,0,S
CTaskComplexDestroyCarArmed,GetTaskType,0x00000000,1,0,V
CTaskComplexDestroyCarArmed,MakeAbortable,0x00000000,1,0,V
CTaskComplexDestroyCar,Clone,0x00000000,1,0,V
CTaskComplexDestroyCar,Constructor,0x00621C00,1,0,S
CTaskComplexDestroyCar,ControlSubTask,0x00000000,0,1,V
CTaskComplexDestroyCar,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexDestroyCar,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexDestroyCar,CreateSubTask,0x006287A0,1,0,S
CTaskComplexDestroyCar,Destructor,0x00621CB0,1,0,S
CTaskComplexDestroyCar,GetTaskType,0x00000000,1,0,V
CTaskComplexDestroyCar,MakeAbortable,0x00000000,1,0,V
CTaskComplexCopInCar,Clone,0x00000000,1,0,V
CTaskComplexCopInCar,Constructor,0x0068C7F0,1,0,S
CTaskComplexCopInCar,ControlSubTask,0x00000000,1,0,V
CTaskComplexCopInCar,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexCopInCar,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexCopInCar,CreateSubTask,0x0068C9E0,1,0,S
CTaskComplexCopInCar,Destructor,0x0068C8C0,1,0,S
CTaskComplexCopInCar,GetTaskType,0x00000000,1,0,V
CTaskComplexCopInCar,MakeAbortable,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOutAndStandUp,Clone,0x0064A190,0,1,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,Constructor,0x00648620,1,0,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,ControlSubTask,0x00648B80,0,1,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,CreateFirstSubTask,0x00648A10,0,1,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,CreateNextSubTask,0x006488F0,0,1,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,CreateSubTask,0x00648710,0,1,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,Destructor,0x00648690,1,0,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,GetTaskType,0x00648680,1,0,S
CTaskComplexCarSlowBeDraggedOutAndStandUp,MakeAbortable,0x006486F0,0,1,S
CTaskComplexCarSlowBeDraggedOut,Clone,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,Constructor,0x00648490,1,0,S
CTaskComplexCarSlowBeDraggedOut,ControlSubTask,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,CreateSubTask,0x0064C6A0,1,0,S
CTaskComplexCarSlowBeDraggedOut,CreateTaskUtilityLineUpPedWithCar,0x00648520,1,0,S
CTaskComplexCarSlowBeDraggedOut,Destructor,0x0064C580,1,0,S
CTaskComplexCarSlowBeDraggedOut,GetTaskType,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,MakeAbortable,0x00000000,1,0,V
CTaskComplexCarSlowBeDraggedOut,PrepareVehicleForPedExit,0x006485A0,1,0,S
CTaskComplexCarDriveMission,Clone,0x00000000,1,0,V
CTaskComplexCarDriveMission,Constructor,0x0063CC30,1,0,S
CTaskComplexCarDriveMission,Destructor,0x0063CCC0,1,0,S
CTaskComplexCarDriveMission,GetTaskType,0x00000000,1,0,V
CTaskComplexCarDriveMission,SetUpCar,0x00000000,1,0,V
CTaskComplexCarDrive,Clone,0x00000000,1,0,V
CTaskComplexCarDrive,Constructor_0,0x0063C9D0,1,0,S
CTaskComplexCarDrive,Constructor_1,0x0063C940,1,0,S
CTaskComplexCarDrive,ControlSubTask,0x00000000,1,0,V
CTaskComplexCarDrive,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexCarDrive,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexCarDrive,CreateSubTask,0x00642FA0,1,0,S
CTaskComplexCarDrive,CreateSubTaskCannotGetInCar,0x00643200,1,0,S
CTaskComplexCarDrive,Destructor,0x0063CA40,1,0,S
CTaskComplexCarDrive,Drive,0x00000000,1,0,V
CTaskComplexCarDrive,SetUpCar,0x00000000,1,0,V
CTaskComplexBeInGroup,Clone,0x00000000,1,0,V
CTaskComplexBeInGroup,Constructor,0x00632E50,1,0,S
CTaskComplexBeInGroup,ControlSubTask,0x00000000,1,0,V
CTaskComplexBeInGroup,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexBeInGroup,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexBeInGroup,Destructor,0x00632EA0,1,0,S
CTaskComplexBeInGroup,GetTaskType,0x00000000,1,0,V
CTaskComplexBeInGroup,MakeAbortable,0x00000000,1,0,V
CTaskComplexBeInGroup,MonitorMainGroupTask,0x00633010,1,0,S
CTaskComplexBeInGroup,MonitorSecondaryGroupTask,0x006330B0,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,Clone,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,ComputeAvoidSphere,0x00672080,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,ComputeDetourTarget,0x00672180,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,ComputeRouteRoundSphere,0x0066A7B0,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,ComputeSphere,0x0066A320,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,Constructor,0x0066A100,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,ControlSubTask,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,Destructor,0x0066A1D0,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,GetTaskType,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,MakeAbortable,0x00000000,1,0,V
CTaskComplexAvoidOtherPedWhileWandering,NearbyPedsInSphere,0x00671FE0,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,QuitIK,0x0066A230,1,0,S
CTaskComplexAvoidOtherPedWhileWandering,SetUpIK,0x0066A850,1,0,S
CTaskComplexAttractorPartnerWait,Clone,0x00000000,1,0,V
CTaskComplexAttractorPartnerWait,ControlSubTask,0x00000000,1,0,V
CTaskComplexAttractorPartnerWait,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexAttractorPartnerWait,CreateNextSubTask,0x00000000,1,0,V
CTaskComplexAttractorPartnerWait,GetTaskType,0x00000000,1,0,V
CTaskComplexArrestPed,Constructor,0x0068B990,1,0,S
CTaskComplexArrestPed,ControlSubTask,0x00000000,0,1,V
CTaskComplexArrestPed,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexArrestPed,CreateNextSubTask,0x00000000,0,1,V
CTaskComplexArrestPed,CreateSubTask,0x0068CF80,0,1,S
CTaskComplexArrestPed,Destructor,0x0068BA00,1,0,S
CTaskComplexArrestPed,MakeAbortable,0x00000000,1,0,V
CScriptsForBrains,GetIndexOfScriptBrainWithThisName,0x0046AA30,1,0,S
CScriptsForBrains,HasAttractorScriptBrainWithThisNameLoaded,0x0046AB20,1,0,S
CScriptsForBrains,Init,0x0046A8C0,0,1,S
CScriptsForBrains,IsObjectWithinBrainActivationRange,0x0046B3D0,0,1,S
CScriptsForBrains,StartAttractorScriptBrainWithThisName,0x0046B390,1,0,S
CScriptsForBrains,StartOrRequestNewStreamedScriptBrain,0x0046CD80,0,1,S
CPedGroupDefaultTaskAllocatorStandStill,AllocateDefaultTasks,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorStandStill,GetType,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorSitInLeaderCar,AllocateDefaultTasks,0x00000000,0,1,V
CPedGroupDefaultTaskAllocatorSitInLeaderCar,GetType,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorRandom,AllocateDefaultTasks,0x00000000,0,1,V
CPedGroupDefaultTaskAllocatorRandom,GetType,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorFollowLimited,AllocateDefaultTasks,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorFollowLimited,GetType,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorFollowAnyMeans,AllocateDefaultTasks,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorFollowAnyMeans,GetType,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorChat,AllocateDefaultTasks,0x00000000,1,0,V
CPedGroupDefaultTaskAllocatorChat,GetType,0x00000000,1,0,V
CTaskAllocator,Abort,0x00000000,1,0,V
CTaskAllocator,IsFinished,0x00000000,1,0,V
CTaskAllocator,ProcessGroup,0x00000000,1,0,V
CTaskAllocatorPlayerCommandAttack,AllocateTasks,0x00000000,1,0,V
CTaskAllocatorPlayerCommandAttack,GetType,0x00000000,1,0,V
CTaskAllocatorPlayerCommandAttack,ProcessGroup,0x00000000,1,0,V
CTaskAllocatorKillThreatsDriveby,AllocateTasks,0x00000000,1,0,V
CTaskAllocatorKillThreatsDriveby,Constructor,0x0069CAF0,1,0,S
CTaskAllocatorKillThreatsDriveby,Destructor,0x0069CB60,1,0,S
CTaskAllocatorKillThreatsDriveby,GetType,0x00000000,1,0,V
CTaskAllocatorKillThreatsDriveby,ProcessGroup,0x00000000,1,0,V
CTaskAllocatorKillThreatsBasicRandomGroup,AllocateTasks,0x0069D460,1,0,S
CTaskAllocatorKillThreatsBasicRandomGroup,GetType,0x005F68F0,1,0,S
CTaskAllocatorKillThreatsBasic,AllocateTasks,0x00000000,1,0,V
CTaskAllocatorKillThreatsBasic,ComputeClosestPeds,0x0069C850,0,1,S
CTaskAllocatorKillThreatsBasic,Constructor,0x0069C710,1,0,S
CTaskAllocatorKillThreatsBasic,Destructor,0x0069C780,1,0,S
CTaskAllocatorKillThreatsBasic,GetType,0x00000000,1,0,V
CTaskAllocatorKillThreatsBasic,ProcessGroup,0x00000000,1,0,V
CTaskAllocatorKillOnFoot,AllocateTasks,0x00000000,1,0,V
CTaskAllocatorKillOnFoot,Constructor,0x0069BB80,1,0,S
CTaskAllocatorKillOnFoot,Destructor,0x0069BBF0,1,0,S
CTaskAllocatorKillOnFoot,GetType,0x00000000,1,0,V
CTaskAllocatorAttack,AllocateTasks,0x00000000,1,0,V
CTaskAllocatorAttack,Constructor,0x0069C240,1,0,S
CTaskAllocatorAttack,Destructor,0x0069C2D0,1,0,S
CTaskAllocatorAttack,GetType,0x00000000,1,0,V
CTaskAllocatorAttack,ProcessGroup,0x00000000,1,0,V
CTaskManager,AddSubTasks,0x00681A30,1,0,S
CTaskManager,ClearTaskEventResponse,0x00681BD0,1,0,S
CTaskManager,Constructor,0x006816A0,1,0,S
CTaskManager,Destructor,0x006816D0,1,0,S
CTaskManager,FindActiveTaskByType,0x00681740,1,0,S
CTaskManager,FindTaskByType,0x006817D0,1,0,S
CTaskManager,Flush,0x00681850,1,0,S
CTaskManager,FlushImmediately,0x006818A0,1,0,S
CTaskManager,GetActiveTask,0x00681720,1,0,S
CTaskManager,GetSimplestActiveTask,0x006819D0,1,0,S
CTaskManager,GetTaskSecondary,0x00681810,1,0,S
CTaskManager,HasTaskSecondary,0x00681820,1,0,S
CTaskManager,ManageTasks,0x00681C10,1,0,S
CTaskManager,ParentsControlChildren,0x00681A80,1,0,S
CTaskManager,SetNextSubTask,0x00681920,1,0,S
CTaskManager,SetTask,0x00681AF0,1,0,S
CTaskManager,SetTaskSecondary,0x00681B60,1,0,S
CTaskManager,StopTimers,0x006819A0,1,0,S
CTaskComplexSequence,AddTask-0,0x00632D10,1,0,S
CTaskComplexSequence,AddTask-1,0x00632D50,1,0,S
CTaskComplexSequence,Clone,0x00000000,1,0,V
CTaskComplexSequence,Constructor,0x00632BD0,1,0,S
CTaskComplexSequence,Contains,0x0041BF10,1,0,S
CTaskComplexSequence,ControlSubTask,0x00000000,1,0,V
CTaskComplexSequence,CreateFirstSubTask,0x00000000,1,0,V
CTaskComplexSequence,CreateNextSubTask-Internal,0x00632C70,1,0,S
CTaskComplexSequence,CreateNextSubTask-V,0x00000000,1,0,V
CTaskComplexSequence,DeRegister,0x00636BC0,1,0,S
CTaskComplexSequence,Flush,0x00632C10,1,0,S
CTaskComplexSequence,MakeAbortable,0x00000000,1,0,V
CTaskComplexSequence,SetCanBeEmptied,0x00463610,1,0,S
CTask,IsTaskPtr,0x0061A4B0,1,0,S
CTask,StopTimer,0x00000000,1,0,V
CTask,operator delete,0x0061A5B0,1,0,S
CTask,operator new,0x0061A5A0,1,0,S
CScriptedBrainTaskStore,Clear-ped,0x00635850,1,0,S
CScriptedBrainTaskStore,Clear-task,0x006357F0,1,0,S
CScriptedBrainTaskStore,GetTask,0x006357C0,1,0,S
CScriptedBrainTaskStore,SetTask,0x00635720,1,0,S
CScriptedBrainTaskEntry,Constructor,0x0062EC40,1,0,S
CPedScriptedTaskRecordData,AssociateWithEvent,0x00608500,1,0,S
CPedScriptedTaskRecordData,AssociateWithTask,0x00608520,1,0,S
CPedScriptedTaskRecordData,Constructor,0x00608330,1,0,S
CPedScriptedTaskRecordData,Flush,0x00608350,1,0,S
CPedScriptedTaskRecordData,Set-CEventScriptCommand,0x00608390,1,0,S
CPedScriptedTaskRecordData,Set-CTask,0x006083E0,1,0,S
CPedScriptedTaskRecordData,SetAsAttractorScriptTask,0x00608440,1,0,S
CPedScriptedTaskRecordData,SetAsGroupTask,0x006084A0,1,0,S
CPedScriptedTaskRecord,GetRecordAssociatedWithEvent,0x00608580,1,0,S
CPedScriptedTaskRecord,GetStatus-,0x00608750,1,0,S
CPedScriptedTaskRecord,GetStatus-opcode,0x00608710,1,0,S
CPedScriptedTaskRecord,GetVacantSlot,0x00608540,1,0,S
CPedScriptedTaskRecord,Process,0x006085E0,1,0,S
CPlayerPed,AnnoyPlayerPed,0x0060A040,1,0,S
CPlayerPed,Busted,0x00609EF0,1,0,S
CPlayerPed,CanIKReachThisTarget,0x00609F80,1,0,S
CPlayerPed,CanPlayerStartMission,0x00609590,1,0,S
CPlayerPed,CheatWantedLevel,0x00609F50,1,0,S
CPlayerPed,Clear3rdPersonMouseTarget,0x00609ED0,1,0,S
CPlayerPed,ClearAdrenaline,0x0060A070,1,0,S
CPlayerPed,ClearWeaponTarget,0x00609C80,1,0,S
CPlayerPed,DeactivatePlayerPed,0x00609520,1,0,S
CPlayerPed,DisbandPlayerGroup,0x0060A0A0,1,0,S
CPlayerPed,DoStuffToGoOnFire,0x0060A020,1,0,S
CPlayerPed,DoesPlayerWantNewWeapon,0x00609710,1,0,S
CPlayerPed,DoesTargetHaveToBeBroken,0x0060C0C0,1,0,S
CPlayerPed,EvaluateTarget,0x0060D020,1,0,S
CPlayerPed,FindPedToAttack,0x0060C5F0,1,0,S
CPlayerPed,FindTargetPriority,0x00609DE0,1,0,S
CPlayerPed,ForceGroupToAlwaysFollow,0x0060C7C0,1,0,S
